date,temp
1996.292,0.41110240784786783
1996.375,0.28251570269046167
1996.458,0.24181535882668437
1996.542,0.3695627816793999
1996.625,0.5101236187688925
1996.708,0.29793023589811835
1996.792,0.18684570173330506
1996.875,0.4403648304965013
1996.958,0.4322590348946473
1997.042,0.3498082745253982
1997.125,0.4270584468234004
1997.208,0.5759029515449813
1997.292,0.4517868537475659
1997.375,0.400466844857194
1997.458,0.5821545251954138
1997.542,0.40383469339743244
1997.625,0.4396069599163743
1997.708,0.5754680385263156
1997.792,0.6778953965370874
1997.875,0.7174330457578815
1997.958,0.6136152607845105
1998.042,0.6342308238131851
1998.125,0.8845945221859173
1998.208,0.7027365340851444
1998.292,0.7558416037815745
1998.375,0.7247698220249431
1998.458,0.7553366114095936
1998.542,0.7258711853112716
1998.625,0.7401519264897991
1998.708,0.5055501835707121
1998.792,0.46939471218818196
1998.875,0.4971932868462114
1998.958,0.6112674113393702
1999.042,0.4856346822597697
1999.125,0.6919236885414494
1999.208,0.4061942807282564
1999.292,0.3712950484396456
1999.375,0.30415128638492855
1999.458,0.4041875863609815
1999.542,0.39569507564147127
1999.625,0.35149734113603603
1999.708,0.47131943183158875
1999.792,0.37634542110903624
1999.875,0.4067543535383797
1999.958,0.4413920995693241
2000.042,0.3143297492729216
2000.125,0.5957258989492985
2000.208,0.5898967606845245
2000.292,0.5939806530280667
2000.375,0.3744476008623824
2000.458,0.41186277588759196
2000.542,0.3896912342700191
2000.625,0.4690377246085579
2000.708,0.46579265577197837
2000.792,0.2588533767067544
2000.875,0.3535114405966739
2000.958,0.3066650443448308
2001.042,0.496174341782047
2001.125,0.5016944760762889
2001.208,0.6311418368247488
2001.292,0.5680083242552594
2001.375,0.562602992548577
2001.458,0.5273921223737151
2001.542,0.5787253743262455
2001.625,0.4706967401087175
2001.708,0.5581633255458902
2001.792,0.48654578384199354
2001.875,0.7267475917900383
2001.958,0.628984657996292
2002.042,0.7538006285421663
2002.125,0.7325499528281078
2002.208,0.9625021195569006
2002.292,0.6442598035073993
2002.375,0.653199287838167
2002.458,0.5373853607367078
2002.542,0.606425788067072
2002.625,0.5546196501791212
2002.708,0.6929261398686414
2002.792,0.5970533022533167
2002.875,0.6010213265987685
2002.958,0.52990152682585
2003.042,0.7851819881465002
2003.125,0.6158195506808719
2003.208,0.6161802626156564
2003.292,0.5918681022254785
2003.375,0.6268051112665646
2003.458,0.46404124168857236
2003.542,0.5692880571068226
2003.625,0.6479224490681429
2003.708,0.6972977931370411
2003.792,0.727445537813506
2003.875,0.5532212620172694
2003.958,0.740103795464888
2004.042,0.6300619667623366
2004.125,0.7360441094010453
2004.208,0.6586830005279675
2004.292,0.6569679383839331
2004.375,0.3851486728545336
2004.458,0.4077498818691652
2004.542,0.25835992963320603
2004.625,0.45756416486727647
2004.708,0.5590808761399886
2004.792,0.615117440432599
2004.875,0.7187084412221726
2004.958,0.5078178703569776
2005.042,0.7728540947667478
2005.125,0.6874830769100939
2005.208,0.8073426409950593
2005.292,0.7203920870433849
2005.375,0.6646894141145855
2005.458,0.6690873903178916
2005.542,0.6154160694155226
2005.625,0.629009077643729
2005.708,0.7503031433608919
2005.792,0.8050412201682359
2005.875,0.7451697566374405
2005.958,0.7273455337424362
2006.042,0.6253725856980475
2006.125,0.832057835270696
2006.208,0.7266601809362171
2006.292,0.5725653245164644
2006.375,0.5171953270609555
2006.458,0.645076707976804
2006.542,0.47886075413997103
2006.625,0.7358705674993236
2006.708,0.6523909446347074
2006.792,0.6902556228009267
2006.875,0.7273172663493446
2006.958,0.7976497421299937
2007.042,0.9731504868018654
2007.125,0.7730863695866534
2007.208,0.7222889279042141
2007.292,0.8333354081129025
2007.375,0.6780169278035947
2007.458,0.5862999106229162
2007.542,0.6496783770162647
2007.625,0.6289039467716827
2007.708,0.6170492234179402
2007.792,0.6204472443396453
2007.875,0.6137750657693581
2007.958,0.47460898387619394
2008.042,0.2923943654348379
2008.125,0.36875424469221485
2008.208,0.709455012360386
2008.292,0.5564206796894055
2008.375,0.5267393608623158
2008.458,0.48171931554541547
2008.542,0.5829837156609871
2008.625,0.4745608948695719
2008.708,0.6869989271421385
2008.792,0.6947209543588795
2008.875,0.6863204004186484
2008.958,0.5511052226179811
2009.042,0.6940476059251699
2009.125,0.594010673876907
2009.208,0.5437243665111738
2009.292,0.6096963703036764
2009.375,0.6254667178718964
2009.458,0.6611784816192577
2009.542,0.7857098204496453
2009.625,0.7268850417185649
2009.708,0.7502826759657999
2009.792,0.7020067993464144
2009.875,0.802135515282105
2009.958,0.7377455482110017
2010.042,0.8089077485867139
2010.125,0.9145833806721959
2010.208,0.9521218312421571
2010.292,0.9374938005594641
2010.375,0.7699640511922584
2010.458,0.6554336892788017
2010.542,0.6110882960730889
2010.625,0.6804580668215917
2010.708,0.6866165543812296
2010.792,0.7269287215477079
2010.875,0.7941513442238034
2010.958,0.5264910186429671
2011.042,0.5923994113764962
2011.125,0.5762374669313173
2011.208,0.721192955858036
2011.292,0.672688384907065
2011.375,0.5442930141916882
2011.458,0.6449240069849823
2011.542,0.7841895312311508
2011.625,0.7981158076911045
2011.708,0.6030264487028888
2011.792,0.6446117559443796
2011.875,0.5819371570597827
2011.958,0.5970908106502754
2012.042,0.4608186562773167
2012.125,0.5323451946486069
2012.208,0.5447197291108776
2012.292,0.7279030468244204
2012.375,0.7757200398978813
2012.458,0.6590456400663225
2012.542,0.5663278328657945
2012.625,0.7268812554400372
2012.708,0.7810604174353291
2012.792,0.8315164548687631
2012.875,0.8261562898692423
2012.958,0.5636233904840731
2013.042,0.7211773634209514
2013.125,0.6117931990918121
2013.208,0.7066631909592928
2013.292,0.5887705633882239
2013.375,0.6329274441802804
2013.458,0.6427256067080307
2013.542,0.5850470840908241
2013.625,0.7082793276284222
2013.708,0.797643792717205
2013.792,0.6835449056797178
2013.875,0.8564433895556464
2013.958,0.6950455167558386
2014.042,0.7703622367797023
2014.125,0.5840128815402436
2014.208,0.8049341574620614
2014.292,0.8118923456142231
2014.375,0.8566874839558287
2014.458,0.6426708515080171
2014.542,0.5793249600302816
2014.625,0.8721056032221262
2014.708,0.9368129276139324
2014.792,0.8362767764537165
2014.875,0.6512979635909035
2014.958,0.7725685965160428
2015.042,0.8440138481020589
2015.125,0.8965157949570285
2015.208,0.9317534552523354
2015.292,0.8109694245625718
2015.375,0.8144496886447736
2015.458,0.7873648930461267
2015.542,0.7356026446727086
2015.625,0.8499747376723054
2015.708,0.8971696605558004
2015.792,1.0744656270090105
2015.875,1.0422397181451006
2015.958,1.1457631814658809
2016.042,1.23299761640271
2016.125,1.3306385366038582
2016.208,1.3463746847625628
2016.292,1.1302473645774436
2016.375,1.0046224567789772
2016.458,0.8006016017414548
2016.542,0.8406457590664073
2016.625,1.019480341646955
2016.708,0.9269209195407465
2016.792,0.9440594345147557
2016.875,0.9844223731656657
2016.958,0.9348169810400122
2017.042,1.07217233729206
2017.125,1.177342954966117
2017.208,1.2389642904538618
2017.292,0.9984770819777772
2017.375,0.9430693881055893
2017.458,0.6932670529837268
2017.542,0.8167850921549511
2017.625,0.8877701060592823
2017.708,0.7885874316825675
2017.792,0.9084281242445762
2017.875,0.8794447712895669
2017.958,0.9555470532734548
2018.042,0.8585903910408508
2018.125,0.9231656712371973
2018.208,0.9499933889860877
2018.292,0.9431522363395568
2018.375,0.8085204201115825
2018.458,0.7710559160756472
2018.542,0.8177302934841159
2018.625,0.81681038194184
2018.708,0.8187909041544436
2018.792,0.9931069235094451
2018.875,0.8413968602900278
2018.958,0.9321056221190823
2019.042,0.935349739521257
2019.125,0.9874449543218897
2019.208,1.238360988660289
2019.292,1.0688716323625103
2019.375,0.8861317734216492
2019.458,0.8532148128160024
2019.542,0.958911279547555
2019.625,0.9887773174226876
2019.708,0.955496990182453
2019.792,1.0968277100283192
2019.875,1.030632702450249
2019.958,1.116104336102279
2020.042,1.184737906978014
2020.125,1.229585852088276
2020.208,1.202033440711344
2020.292,1.1876915152584895
2020.375,1.0041166251410754
2020.458,0.891462706552126
2020.542,0.9398104551770782
2020.625,0.9420802936602646
2020.708,1.0157030211885107
2020.792,0.9141354088386742
2020.875,1.1107248624380395
2020.958,0.8244564721632279
2021.042,0.8737145265862283
2021.125,0.6963755738365743
2021.208,0.8883370982637705
2021.292,0.8435060110355603
2021.375,0.8076752857262277
2021.458,0.8138719812444685
2021.542,0.9109260675931827
2021.625,0.8779693045239828
